# File Name: Plate_5.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 01:23:33 PM UTC
# Run End Date/Time: 2021-05-27 02:24:11 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 01:28:10 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:59:31 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"50","E2","4","171234.0","30514.217","139979.86"
"51","E3","4","113843.08","21519.027","106385.62"
"52","E4","4","140009.3","25436.09","120358.234"
"53","E5","4","144968.72","25761.666","127182.76"
"54","E6","4","129620.79","22717.615","112907.164"
"55","E7","4","155077.75","27238.58","133436.44"
"56","E8","4","120428.016","21487.4","104827.91"
"57","E9","4","117968.15","21719.969","105447.39"
"58","E10","4","138871.9","26176.771","123001.734"
"59","E11","4","136364.84","26187.742","121801.875"
"60","E12","4","116524.38","23781.662","108251.77"
"61","F1","4","168657.03","32402.912","141145.56"
"62","F2","4","161304.8","29751.96","139830.4"
"63","F3","4","144633.27","24563.85","113144.43"
"64","F4","4","129251.234","22476.18","112568.516"
"65","F5","4","148879.97","26610.723","128990.0"
"66","F6","4","138091.66","24407.07","117170.016"
"67","F7","4","162238.31","28686.574","139715.05"
"68","F8","4","107023.2","19791.914","100013.164"
"69","F9","4","114431.84","20789.443","104548.11"
"70","F10","4","113930.055","21586.078","102231.734"
"71","F11","4","139317.44","26349.08","124742.93"
"72","F12","4","151980.27","29276.562","132621.33"
"73","G1","4","173740.56","32553.754","143899.08"
"74","G2","4","163786.88","31555.076","141453.7"
"75","G3","4","147606.52","27193.93","127717.125"
"76","G4","4","145184.1","25112.656","116761.26"
"77","G5","4","132120.12","23555.066","116222.24"
"78","G6","4","157167.11","25474.1","125234.695"
"79","G7","4","141391.45","25503.018","126283.39"
"80","G8","4","144540.25","26157.217","124364.01"
"81","G9","4","106293.984","19319.412","96311.65"
"82","G10","4","128069.99","24068.95","109805.28"
"83","G11","4","150939.9","28435.283","126035.3"
"84","G12","4","151681.58","28966.084","135533.83"
"85","H1","4","180820.4","35462.707","153313.22"
"86","H2","4","161752.31","30624.9","140012.7"
"87","H3","4","152628.73","28966.31","136373.53"
"88","H4","4","141716.77","26105.697","121568.45"
"89","H5","4","145828.81","27142.973","128638.05"
"90","H6","4","141722.95","24522.045","120040.28"
"91","H7","4","144107.62","26501.031","130072.74"
"92","H8","4","138736.42","25335.93","126379.875"
"93","H9","4","118674.45","21234.984","99431.86"
"94","H10","4","127839.836","23731.037","117916.4"
"95","H11","4","139806.27","26865.982","125139.05"
"96","H12","4","156999.53","27102.637","130469.11"
"1","A1","5","164244.03","30194.625","133282.03"
"2","A2","5","168888.67","30967.254","143947.03"
"3","A3","5","152563.56","28136.105","133310.22"
"4","A4","5","143147.2","25680.389","116931.17"
"5","A5","5","147986.66","27149.969","132522.52"
"6","A6","5","124082.37","22924.945","116272.3"
"7","A7","5","151184.61","27293.162","136278.02"
"8","A8","5","159756.42","29155.957","135936.23"
"9","A9","5","140456.14","26957.25","129594.516"
