Mouse_ID,HI,HI_Level,Year,Date,Plate,Tested_by,Machine,Measurements,Ct_mean_ABI,Ct_1_Ep,Ct_1_Ep_Real_Pred,Ct_1_Ep_Real_Check,Ct_2_Ep,Ct_2_Ep_Real_Pred,Ct_2_Ep_Real_Check,Ct_mean_Ep,Ct_Ep_Consistent,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_mean_1_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_mean_2_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI,Ct_mean_3_ABI,Ct_mean,Consistent,StDev,Transect,Latitude,Longitude,Sex,Oocyst_Predict,Oocyst_Level
AA_0650,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,36.56,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.28,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0651,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0652,0.78,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0653,0.71,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,M,0,OP = 0
AA_0654,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0655,0.68,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0656,0.72,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,7.41,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.71,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0657,0.64,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0658,0.76,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0659,0.72,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0660,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,37.79,TRUE,FALSE,34.9,TRUE,FALSE,36.34,36.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.34,NA,1.18,HZ_BR,53.0783,14.1414,F,88,OP < 10^3
AA_0661,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0662,0.95,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,M,0,OP = 0
AA_0663,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0664,0.92,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0666,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,29.95,TRUE,TRUE,30.08,TRUE,TRUE,30.02,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.02,NA,0.05,HZ_BR,53.0783,14.1414,F,6362,OP < 10^4
AA_0667,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,29.39,TRUE,TRUE,29.58,TRUE,TRUE,29.49,29.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.49,NA,0.08,HZ_BR,53.0706,14.0939,F,9109,OP < 10^4
AA_0668,0.83,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,F,0,OP = 0
AA_0669,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,32.03,TRUE,FALSE,31.52,TRUE,FALSE,31.77,31.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.77,NA,0.21,HZ_BR,52.9328,13.9106,F,1945,OP < 10^4
AA_0670,0.05,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.5517,11.5093,M,0,OP = 0
AA_0671,0.13,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.6,11.4563,F,0,OP = 0
AA_0672,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0673,0.21,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9967,13.1781,M,0,OP = 0
AA_0674,0.15,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9967,13.1781,M,0,OP = 0
AA_0675,0.16,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,9.02,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.51,HZ_BR,52.9967,13.1781,F,0,OP = 0
AA_0676,0.12,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9967,13.1781,F,0,OP = 0
AA_0677,0.2,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9967,13.1781,M,0,OP = 0
AA_0678,0.89,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9328,13.9106,M,0,OP = 0
AA_0679,0.75,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,33.99,TRUE,FALSE,33.82,TRUE,FALSE,33.91,33.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91,NA,0.07,HZ_BR,52.6081,14.0839,M,457,OP < 10^3
AA_0680,0.17,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9228,13.2564,M,0,OP = 0
AA_0681,0.94,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38.17,0,0,NA,NA,NA,NA,0,TRUE,15.58,HZ_BR,51.9761,13.7315,M,0,OP = 0
AA_0682,0.94,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,51.9761,13.7315,M,0,OP = 0
AA_0683,0.86,HI < 1,2019,27.05.21,5+6,Tes-Tes,new ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,51.9761,13.7315,F,0,OP = 0
AA_0684,0.91,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9761,13.7315,F,0,OP = 0
AA_0685,0.94,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9761,13.7315,M,0,OP = 0
AA_0686,0.94,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,51.9761,13.7315,M,0,OP = 0
AA_0687,0.83,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.9794,13.7299,F,0,OP = 0
AA_0688,0.89,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9789,13.7325,M,0,OP = 0
AA_0689,0.69,HI < 0.75,2019,18.06.21,1+1+7,Tes-Tes,old ABI + new ABI + new ABI,3,28.30151986,NA,NA,NA,NA,NA,NA,NA,NA,29.15210342,29.20052851,29.22641348,29.19301514,29.23,29.12,28.63,28.99333333,26.92011675,26.57049609,26.66402053,26.71821112,29.09317423,TRUE,1.2,HZ_BR,52.9789,13.7325,M,59449,OP < 10^5
AA_0690,0.76,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,31.21169417,NA,NA,NA,NA,NA,NA,NA,NA,31.30812966,30.95656316,31.13547219,31.13338834,31.4,31.09,31.38,31.29,NA,NA,NA,NA,31.21169417,TRUE,0.18,HZ_BR,52.9794,13.7299,F,3000,OP < 10^4
AA_0691,0.84,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9794,13.7299,F,0,OP = 0
AA_0692,0.94,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9761,13.7315,M,0,OP = 0
AA_0693,0.83,HI < 1,2019,27.05.21,5,Tes,new ABI,1,32.81,NA,NA,NA,NA,NA,NA,NA,NA,32.417,33.011,33.008,32.81,NA,NA,NA,NA,NA,NA,NA,NA,32.81,NA,0.34,HZ_BR,52.9789,13.7325,F,962,OP < 10^3
AA_0694,0.89,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9794,13.7299,M,0,OP = 0
AA_0695,0.86,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.9794,13.7299,F,0,OP = 0
AA_0696,0.83,HI < 1,2019,09.03.21,2+2,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.9794,13.7299,M,0,OP = 0
AA_0697,0.89,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,M,0,OP = 0
AA_0699,0.81,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,F,0,OP = 0
AA_0700,0.83,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36.77,0,0,NA,NA,NA,NA,0,TRUE,15.01,HZ_BR,52.9756,13.9851,M,0,OP = 0
AA_0701,0.76,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,F,0,OP = 0
AA_0702,0.78,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,M,0,OP = 0
AA_0703,0.14,HI < 0.25,2019,09.03.21,2+2,Tes-Tes,old ABI + new ABI,2,33.74166667,NA,NA,NA,NA,NA,NA,NA,NA,34.73285706,33.96615912,33.98130265,34.23,33.36,33.25,33.15,33.25333333,NA,NA,NA,NA,33.74005314,TRUE,0.6,HZ_BR,52.978,12.918,M,368,OP < 10^3
AA_0704,0.74,HI < 0.75,2019,09.03.21,2+2+5,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,HZ_BR,52.9751,13.7543,F,0,OP = 0
AA_0705,0.89,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,M,0,OP = 0
AA_0706,0.87,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9756,13.9851,F,0,OP = 0
AA_0707,0.19,HI < 0.25,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.535,13.6891,F,0,OP = 0
AA_0708,0.24,HI < 0.25,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.535,13.6891,M,0,OP = 0
AA_0709,0.13,HI < 0.25,2019,27.05.21,2+2,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.535,13.6891,F,0,OP = 0
AA_0710,0,HI == 0,2019,09.03.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2971,13.7846,M,0,OP = 0
AA_0711,0.06,HI < 0.25,2019,27.05.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2971,13.7846,M,0,OP = 0
AA_0712,0.09,HI < 0.25,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2423,13.7077,F,0,OP = 0
AA_0713,0.87,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9781,13.9917,F,0,OP = 0
AA_0714,0.11,HI < 0.25,2019,10.03.21,3+5,Tes-Tes,new ABI + new ABI,2,36.75569127,NA,NA,NA,NA,NA,NA,NA,NA,0,36.77359757,36.0311675,36.4,36.85,0,37.368,37.11,NA,NA,NA,NA,36.4,TRUE,21.02,HZ_BR,52.2423,13.7077,M,85,OP < 10^3
AA_0715,0.18,HI < 0.25,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.2423,13.7077,M,0,OP = 0
AA_0716,0.83,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9781,13.9917,F,0,OP = 0
AA_0717,0.87,HI < 1,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9781,13.9917,F,0,OP = 0
AA_0718,0.83,HI < 1,2019,09.03.21,2+2,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.9781,13.9917,M,0,OP = 0
AA_0719,0.88,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9781,13.9917,M,0,OP = 0
AA_0720,0.78,HI < 1,2019,09.03.21,2+2,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,52.9781,13.9917,F,0,OP = 0
AA_0721,0.78,HI < 1,2019,27.05.21,4+6,Tes-Tes,new ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,35.686,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,20.6,HZ_BR,52.9781,13.9917,F,0,OP = 0
AA_0722,0.88,HI < 1,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,53.0388,13.4219,M,0,OP = 0
AA_0723,0.69,HI < 0.75,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0388,13.4219,M,0,OP = 0
AA_0724,0.65,HI < 0.75,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0388,13.4219,F,0,OP = 0
AA_0725,0.7,HI < 0.75,2019,08.03.21,1+1,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,53.0006,13.4758,F,0,OP = 0
AA_0726,0.67,HI < 0.75,2019,27.05.21,5+6,Tes-Tes,new ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,37.962,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,21.92,HZ_BR,53.0006,13.4758,M,0,OP = 0
AA_0727,0.65,HI < 0.75,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0006,13.4758,F,0,OP = 0
AA_0728,0.52,HI < 0.75,2019,27.05.21,4,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0006,13.4758,F,0,OP = 0
AA_0729,0.52,HI < 0.75,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0006,13.4758,F,0,OP = 0
AA_0730,0.09,HI < 0.25,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7988,13.0979,F,0,OP = 0
AA_0731,0.93,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2215,13.328,M,0,OP = 0
AA_0732,0.88,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2215,13.328,M,0,OP = 0
AA_0733,0.9,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2215,13.328,F,0,OP = 0
AA_0734,0.95,HI < 1,2019,10.03.21,3,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2215,13.328,F,0,OP = 0
AA_0735,0.83,HI < 1,2019,09.03.21,2+2,Tes-Tes,old ABI + new ABI,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,HZ_BR,53.2242,13.3804,M,0,OP = 0
AA_0736,0.94,HI < 1,2019,27.05.21,5,Tes,new ABI,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2242,13.3804,M,0,OP = 0
