"","Mouse_ID","Transect","Sex","Latitude","Longitude","Year","HI","HI_NLoci","HI_Level","Code","UTM_X","UTM_Y","Dist0","Region","mtBamH","YNPAR","X332","X347","Date","Plate","Tested_by","Machine","Measurements","Ct_1_Ep","Ct_2_Ep","Ct_1_Ep_Real_Pred","Ct_2_Ep_Real_Pred","Ct_believable","Ct_Ep_Consistent","believable_Ct_value","Ct_mean","Ct_mean_Ep","Ct_mean_ABI","Ct_mean_1_ABI","Ct_mean_2_ABI","Ct_mean_3_ABI","Ct_1_ABI","Ct_2_ABI","Ct_3_ABI","Ct_4_ABI","Ct_5_ABI","Ct_6_ABI","Ct_mean_2_ABI.1","Ct_7_ABI","Ct_8_ABI","Ct_9_ABI","Ct_mean_3_ABI.1","StDev","Oocyst_Predict","Oocyst_Level","X65","Tsx","Btk","Syap1","CH4.141I14","ABP","CH17.106","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","X.68083956","X.1100571637","X.160150056","CH1.3218496","CH1.88355483","CH1.174165495","CH2.78718859","CH2.178792933","CH3.93284352","CH4.26556226","CH4.111202181","CH5.51550602","CH5.139601762","CH6.78506201","CH7.28099419","CH7.119929024","CH8.65270824","CH9.19429660","CH9.116447684","CH10.80265834","CH11.33380600","CH11.114735409","CH12.92508752","CH13.85661595","CH14.68404286","CH15.24396901","CH16.6056050","CH17.10247113","CH18.14214601","CH19.16098801","BW","L","LCd","Spleen","Sperm","Dissociated","Defect","HI_State","Location","mus_caught","Crypto_mus_caught"
"1756","AA_0434","HZ_BR","M",53.2375,13.6422,2017,0.737,13,"HI < 0.75","WICH28",409.3808,5899.551,28.62066,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,17.74,0,FALSE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87,0,"OP = 0","d","","m","m",NA,NA,NA,"100","95","100/125","120","70","100","mm","mm","dm","mm","mm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07,73.8,51.6,0.0353,25,9.76,3.252,NA,"53.2375,13.6422",2,NA
"1757","AA_0435","HZ_BR","M",53.2375,13.6422,2017,0.842,13,"HI < 1","WICH28",409.3808,5899.551,28.62066,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","100/125","120","90/100","80","mm","mm","dm","mm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13,79,57.5,0.0943,21.9,15.69,6.863,NA,"53.2375,13.6422",2,NA
"1758","AA_0436","HZ_BR","F",52.0875,14.2606,2017,0.783,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","100/120","100","80/100","mm","mm","mm","dm","dd","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.31,79,73.7,0.0678,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1759","AA_0437","HZ_BR","M",52.4936,13.6686,2017,0.053,13,"HI < 0.25","HOPPE5",409.609455,5816.773307,-14.35168277,"DyM","d","m","d","d","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","d","","d","d",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,53.8,64.5,0.0068,NA,NA,NA,NA,"52.4936,13.6686",7,NA
"1760","AA_0438","HZ_BR","M",53.2108,13.6506,2017,0.947,13,"HI < 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87,67.9,59.4,0.0253,NA,NA,NA,NA,"53.2108,13.6506",12,NA
"1761","AA_0439","HZ_BR","M",52.1736,14.0756,2017,0.684,13,"HI < 0.75","AHR19",436.7858855,5780.74959,10.34177858,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","d","m",NA,NA,NA,"100","95","125","100/120","90/100","100","mm","mm","mm","dm","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.88,81.9,80.8,0.0438,33.2,18.6,3.488,NA,"52.1736,14.0756",1,NA
"1762","AA_0440","HZ_BR","F",52.0875,14.2606,2017,0.826,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","100/120","100","80","mm","mm","mm","dm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.71,91.6,79.6,0.0828,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1763","AA_0441","HZ_BR","F",52.0875,14.2606,2017,0.87,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,39.24,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.62,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","100/120","90/100","80","mm","mm","mm","dm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,76.5,73.7,0.0459,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1764","AA_0442","HZ_BR","M",52.0439,14.2697,2017,0.947,13,"HI < 1","SCHAD5",449.9138929,5766.172605,25.73276193,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35,77.4,80.3,0.0249,19.4,26.21,6.78,NA,"52.0439,14.2697",4,1
"1765","AA_0443","HZ_BR","M",52.0875,14.2606,2017,0.842,13,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","m","m","m","18.06.21","7","YVT-Tes","Eppendorf + new ABI",2,8.48,37.64,FALSE,TRUE,TRUE,23.06,0,0,23.06,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15.95,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","125","100/120","70/100","80","mm","mm","mm","dm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.96,85.3,74.7,0.036,33.5,20,5.625,NA,"52.0875,14.2606",9,NA
"1766","AA_0444","HZ_BR","F",52.0439,14.2697,2017,0.826,12,"HI < 1","SCHAD5",449.9138929,5766.172605,25.73276193,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","mm","mm",NA,NA,NA,"100","95","125","100/120","90","80","mm","mm","mm","dm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,75.9,75.3,0.0179,NA,NA,NA,NA,"52.0439,14.2697",4,1
"1767","AA_0446","HZ_BR","M",52.6867,14.2775,2017,0.842,13,"HI < 1","GROSBA7",451.1628448,5837.664313,29.33221516,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","100","120","70/90","80","mm","mm","dd","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,69.5,66.3,0.03,NA,NA,NA,NA,"52.6867,14.2775",10,NA
"1768","AA_0448","HZ_BR","F",52.4936,13.6686,2017,0.13,12,"HI < 0.25","HOPPE5",409.609455,5816.773307,-14.35168277,"DyM","d","","dd","dd","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","dd","dd",NA,NA,NA,"94","95/100","100","100","100","80","dd","dm","dd","dd","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,67.2,73.9,0.02,NA,NA,NA,NA,"52.4936,13.6686",7,NA
"1769","AA_0449","HZ_BR","M",53.2108,13.6506,2017,0.947,13,"HI < 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.39,81.4,72.5,0.04,39.5,13.93,4.975,NA,"53.2108,13.6506",12,NA
"1770","AA_0450","HZ_BR","F",53.2108,13.6506,2015,0.957,12,"HI < 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,6.78,0,FALSE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.64,87.1,71.7,0.05,NA,NA,NA,NA,"53.2108,13.6506",12,NA
"1771","AA_0451","HZ_BR","F",53.2108,13.6506,2015,0.957,12,"HI < 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.01,77.4,68.6,0.03,NA,NA,NA,NA,"53.2108,13.6506",12,NA
"1772","AA_0452","HZ_BR","F",53.2108,13.6506,2015,0.957,12,"HI < 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69,65.3,62.2,0.03,NA,NA,NA,NA,"53.2108,13.6506",12,NA
"1773","AA_0453","HZ_BR","M",52.0875,14.2606,2017,0.941,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","","125","120","90","80","mm","","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.61,74.7,68,0.0246,19.8,18.48,3.261,NA,"52.0875,14.2606",9,NA
"1774","AA_0454","HZ_BR","F",52.0875,14.2606,2017,0.826,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,22.44,0,FALSE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","100/120","100","80","mm","mm","mm","dm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,67.7,62.8,0.02,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1775","AA_0455","HZ_BR","F",52.0875,14.2606,2017,0.826,12,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","100/120","70/100","80/100","mm","mm","mm","dm","dm","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,71.5,65.7,0.03,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1776","AA_0456","HZ_BR","M",53.2108,13.6506,2017,1,6,"HI == 1","PAPP1",409.885299,5896.570605,26.57378173,"mus","m","","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,63.4,64.3,0.01,NA,NA,NA,"pure Mmm","53.2108,13.6506",12,NA
"1777","AA_0457","HZ_BR","F",52.0439,14.2697,2017,0.696,12,"HI < 0.75","SCHAD5",449.9138929,5766.172605,25.73276193,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","mm","mm",NA,NA,NA,"100","95","100/125","120","90/100","100","mm","mm","dm","mm","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,64.3,57.8,0.03,NA,NA,NA,NA,"52.0439,14.2697",4,1
"1778","AA_0459","HZ_BR","F",52.0875,14.2606,2017,0.696,12,"HI < 0.75","WUGG",449.3392,5771.028,24.34264,"mus","d","","dd","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","100","120","100","80","mm","mm","dd","mm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88,66.5,61,NA,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1779","AA_0460","HZ_BR","F",52.4936,13.6686,2017,0.25,10,"HI < 0.25","HOPPE5",409.609455,5816.773307,-14.35168277,"DyM","d","","","dd","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","dd","",NA,NA,NA,"100","100","100","100","100","80","mm","dd","dd","dd","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,52.8,59.5,0.01,NA,NA,NA,NA,"52.4936,13.6686",7,NA
"1780","AA_0461","HZ_BR","M",52.4936,13.6686,2017,0.143,11,"HI < 0.25","HOPPE5",409.609455,5816.773307,-14.35168277,"DyM","d","m","","d","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","d","","m","m",NA,NA,NA,"94","","100","100","100","100","dd","","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,66.9,86.6,0.07,NA,NA,NA,NA,"52.4936,13.6686",7,NA
"1781","AA_0462","HZ_BR","F",52.4936,13.6686,2017,0.15,10,"HI < 0.25","HOPPE5",409.609455,5816.773307,-14.35168277,"DyM","","","mm","dd","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","","dd",NA,NA,NA,"94","100","100","100","90/100","100","dd","dd","dd","dd","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,60.9,74.2,0.01,NA,NA,NA,NA,"52.4936,13.6686",7,NA
"1782","AA_0463","HZ_BR","F",52.0875,14.2606,2017,0.889,9,"HI < 1","WUGG",449.3392,5771.028,24.34264,"mus","","","","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","","mm",NA,NA,NA,"100","95","125","120","70/100","80/100","mm","mm","mm","mm","dm","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.56,72.2,58.9,0.05,NA,NA,NA,NA,"52.0875,14.2606",9,NA
"1783","AA_0465","HZ_BR","M",52.9936,13.3047,2017,0.083,7,"HI < 0.25","MILD1",386.2155245,5872.903028,-6.621293036,"DyM","","m","","","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","","","","",NA,NA,NA,"94","100","100","100","100","80/100","dd","dd","dd","dd","dd","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78,80.9,84.1,0.0376,31,16.46,2.532,NA,"52.9936,13.3047",19,2
"1784","AA_0466","HZ_BR","F",52.9936,13.3047,2017,0,6,"HI == 0","MILD1",386.2155245,5872.903028,-6.621293036,"DyM","","","","","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","","","","",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,74.6,84.1,0.0808,NA,NA,NA,"pure Mmd","52.9936,13.3047",19,2
"1785","AA_0467","HZ_BR","F",52.9936,13.3047,2016,0,6,"HI == 0","MILD1",386.2155245,5872.903028,-6.621293036,"DyM","","","","","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","","","","",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.02,81.7,86.9,0.045,NA,NA,NA,"pure Mmd","52.9936,13.3047",19,2
"1786","AA_0468","HZ_BR","F",52.4936,13.6703,2017,0.273,6,"HI < 0.5","HOPPE3",409.724865,5816.77118,-14.23756349,"DyM","d","","","","2017","0","YVT","Eppendorf",1,22.98,0,FALSE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49,0,"OP = 0","","","","",NA,NA,NA,"94/100","95/100","100","100","90/100","","dm","dm","dd","dd","dm","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,0.0022,NA,NA,NA,NA,"52.4936,13.6703",1,NA
"1787","AA_0469","HZ_BR","F",51.9447,13.925,2017,0.696,12,"HI < 0.75","LUBB18",426.1107994,5755.433456,4.139418001,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","mm","mm",NA,NA,NA,"100","100","125","120","100","80","mm","dd","mm","mm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.73,82,70,0.021,NA,NA,NA,NA,"51.9447,13.925",2,NA
"1788","AA_0470","HZ_BR","F",51.9447,13.925,2017,0.696,12,"HI < 0.75","LUBB18",426.1107994,5755.433456,4.139418001,"mus","d","","mm","mm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","dd","","mm","mm",NA,NA,NA,"100","95/100","125","120","100","80/100","mm","dm","mm","mm","dd","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,78,71,0.026,NA,NA,NA,NA,"51.9447,13.925",2,NA
"1789","AA_0471","HZ_BR","M",51.9594,13.6708,2017,0.158,13,"HI < 0.25","GERSD",408.6691318,5757.356994,-13.34545765,"DyM","m","m","d","d","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","d","","d","d",NA,NA,NA,"94","100","100","100","100","80/100","dd","dd","dd","dd","dd","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.26,80,79,0.031,NA,NA,NA,NA,"51.9594,13.6708",1,NA
"1790","AA_0489","HZ_BR","F",53.84506,11.4812,2017,0.913,12,"HI < 1","DORFM",268.5225765,5971.952159,6.399637703,"mus","d","","mm","dm","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","mm","","mm","mm",NA,NA,NA,"100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.85,84,64,0.056,NA,NA,NA,NA,"53.84506,11.4812",5,NA
"1791","AA_0490","HZ_BR","M",53.84506,11.4812,2017,0.684,13,"HI < 0.75","DORFM",268.5225765,5971.952159,6.399637703,"mus","d","m","m","m","2017","0","YVT","Eppendorf",1,0,0,TRUE,TRUE,TRUE,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OP = 0","m","","m","m",NA,NA,NA,"100","95","125","100","70/100","100","mm","mm","mm","dd","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,83,56,0.03,NA,NA,NA,NA,"53.84506,11.4812",5,NA
